PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,EPRTRAnnexIMainActivity,FacilityInspireId,facilityName,city,Longitude,Latitude,addressConfidentialityReason,TargetRelease,Pollutant,Releases,confidentialityReason
2026/02/13,Sweden,2022,2.0,Production and processing of metals,2(b),SE.CAED/10020557.Facility,Hagfors Järnverk,HAGFORS,13.68815,60.03201,,AIR,Zinc and compounds (as Zn),310.0,
2026/02/13,Denmark,2014,5.0,Waste and wastewater management,5(d),DK.CAED/000104643.FACILITY,Miljøanlæg Rønnovsdal,Hjørring,10.010997529457397,57.39433235227764,,AIR,Methane (CH4),515000.0,
2026/02/13,Sweden,2023,1.0,Energy sector,1(c),SE.CAED/10019475.Facility,Rya Gaskraftvärmeverk,GÖTEBORG,11.88873,57.692,,AIR,Carbon dioxide (CO2) excluding biomass,100766158.0,
2026/02/13,Sweden,2023,6.0,Paper and wood production and processing,6(a),SE.CAED/10024717.Facility,Smurfit Westrock Piteå AB,PITEÅ,21.44037,65.31475,,AIR,Ammonia (NH3),156304.0,
2026/02/13,Denmark,2019,1.0,Energy sector,1(c),DK.CAED/000082966.FACILITY,TOTAL E&P Danmark A/S - Dan F,Esbjerg,5.1088522,55.4807992,,AIR,Non-methane volatile organic compounds (NMVOC),5664.0,
2026/02/13,Sweden,2009,6.0,Paper and wood production and processing,6(a),SE.CAED/10015075.Facility,Billerud Sweden AB Skärblacka Bruk,SKÄRBLACKA,15.90144,58.57869,,AIR,Carbon dioxide (CO2) excluding biomass,40400000.0,
2026/02/13,Denmark,2019,7.0,Intensive livestock production and aquaculture,7(a)(ii),DK.CAED/000077217.FACILITY,Bregentved Turebylille,Tureby,12.092065258328743,55.36499492702242,,AIR,Ammonia (NH3),16445.0,
2026/02/13,Sweden,2013,2.0,Production and processing of metals,2(b),SE.CAED/10021812.Facility,"Outokumpu Stainless AB, Avesta",AVESTA,16.18031,60.13507,,AIR,Nitrogen oxides (NOX),128000.0,
2026/02/13,Sweden,2007,5.0,Waste and wastewater management,5(f),SE.CAED/10014161.Facility,KÄPPALAVERKET,LIDINGÖ,18.22933,59.35623,,AIR,Nitrous oxide (N2O),22000.0,
2026/02/13,Norway,2015,2.0,Production and processing of metals,2(e)(i),NO.EEA/192328.FACILITY,Elkem Thamshavn,Orkanger,9.894434,63.32585,,AIR,Sulphur oxides (SOX),564000.0,
2026/02/13,Sweden,2016,6.0,Paper and wood production and processing,6(a),SE.CAED/10022062.Facility,Gävle bruk,GÄVLE,17.26746,60.6811,,AIR,Non-methane volatile organic compounds (NMVOC),951000.0,
2026/02/13,Sweden,2012,6.0,Paper and wood production and processing,6(a),SE.CAED/10022299.Facility,"SCA Massa, Östrands massafabrik",TIMRÅ,17.33031,62.47519,,AIR,Carbon dioxide (CO2) excluding biomass,19800000.0,
2026/02/13,Sweden,2008,6.0,Paper and wood production and processing,6(a),SE.CAED/10022299.Facility,"SCA Massa, Östrands massafabrik",TIMRÅ,17.33031,62.47519,,AIR,Non-methane volatile organic compounds (NMVOC),679000.0,
2026/02/13,Sweden,2023,5.0,Waste and wastewater management,5(b),SE.CAED/10015586.Facility,"Kraftvärmeverket Torsvik, KVVT1 (avfall) och KVVT2 (flis)",JÖNKÖPING,14.15166,57.69603,,AIR,Carbon dioxide (CO2),326264000.0,
2026/02/13,Sweden,2017,7.0,Intensive livestock production and aquaculture,7(a)(i),SE.CAED/10017363.Facility,"Blenta AB, Stenvred",BLENTARP,13.59211,55.57053,,AIR,Ammonia (NH3),16600.0,
2026/02/13,Denmark,2015,7.0,Intensive livestock production and aquaculture,7(a),DK.EEA/9786.FACILITY,Svineavl v/ Brian Martin Sørensen,Dronninglund,10.2392374211676,57.1739730096483,,AIR,Ammonia (NH3),11500.0,
2026/02/13,Sweden,2013,7.0,Intensive livestock production and aquaculture,7(a)(i),SE.CAED/10016594.Facility,Värnanäs,HALLTORP,16.14863,56.4968,,AIR,Ammonia (NH3),17000.0,
2026/02/13,Denmark,2013,1.0,Energy sector,1(c),DK.EEA/9673.FACILITY,Hillerød Kraftvarmeværk,Hillerød,12.3112041579107,55.9074511407148,,AIR,Nitrogen oxides (NOX),113000.0,
2026/02/13,Denmark,2020,4.0,Chemical industry,4(e),DK.CAED/000104838.FACILITY,Syntese A/S,Hvidovre,12.479041146895412,55.61134927290379,,AIR,Sulphur oxides (SOX),84.0,
2026/02/13,Denmark,2019,5.0,Waste and wastewater management,5(b),DK.CAED/000082396.FACILITY,BIOFOS  Spildevandscenter  Avedøre A/S,Hvidovre,12.450555085734148,55.60852620337333,,AIR,Mercury and compounds (as Hg),0.06,
2026/02/13,Sweden,2023,2.0,Production and processing of metals,2(b),SE.CAED/10020557.Facility,Hagfors Järnverk,HAGFORS,13.68815,60.03201,,AIR,Zinc and compounds (as Zn),361.99,
2026/02/13,Sweden,2015,1.0,Energy sector,1(c),SE.CAED/10022522.Facility,Kraftvärmeverket Övik Energi A,Domsjö,18.71087,63.27298,,AIR,Ammonia (NH3),10900.0,
2026/02/13,Sweden,2024,2.0,Production and processing of metals,2(e)(ii),SE.CAED/10014949.Facility,Nordic Brass  Gusum AB,GUSUM,16.47826,58.27071,,AIR,Zinc and compounds (as Zn),374.78,
2026/02/13,Sweden,2024,5.0,Waste and wastewater management,5(d),SE.CAED/10015127.Facility,Häradsuddens avfallsanläggning,NORRKÖPING,16.07384,58.53435,,AIR,Methane (CH4),307000.0,
2026/02/13,Norway,2017,2.0,Production and processing of metals,2(e)(i),NO.EEA/1416.0007.01.FACILITY,"Hydro Aluminium, Høyanger",Høyanger,6.06832,61.21873,,AIR,Carbon dioxide (CO2),104000000.0,
2026/02/13,Sweden,2007,2.0,Production and processing of metals,2(b),SE.CAED/10022145.Facility,Alleima Tube AB,SANDVIKEN,16.79534,60.6167,,AIR,Carbon dioxide (CO2),125000000.0,
2026/02/13,Sweden,2012,6.0,Paper and wood production and processing,6(a),SE.CAED/10022490.Facility,Domsjö Fabriker AB,ÖRNSKÖLDSVIK,18.69583,63.26929,,AIR,Carbon dioxide (CO2) excluding biomass,2410000.0,
2026/02/13,Denmark,2019,6.0,Paper and wood production and processing,6(b),DK.CAED/000097766.FACILITY,Kronospan APS  Novopan Træindustri A-S,Ryomgård,10.417178293410895,56.38855876748742,,AIR,Nitrogen oxides (NOX),432060.0,
2026/02/13,Norway,2007,2.0,Production and processing of metals,2(e)(i),NO.EEA/192328.FACILITY,Elkem Thamshavn,Orkanger,9.894434,63.32585,,AIR,Sulphur oxides (SOX),574000.0,
2026/02/13,Sweden,2023,6.0,Paper and wood production and processing,6(a),SE.CAED/10018676.Facility,Södra Cell Värö,VÄRÖBACKA,12.17193,57.22166,,AIR,Nitrous oxide (N2O),24189.0,
2026/02/13,Sweden,2024,5.0,Waste and wastewater management,5(f),SE.CAED/10019404.Facility,Gryaab AB Ryaverket,GÖTEBORG,11.8915,57.69747,,AIR,Nitrous oxide (N2O),31120.0,
2026/02/13,Sweden,2012,5.0,Waste and wastewater management,5(b),SE.CAED/10014721.Facility,Kraftvärmeverket i Katrineholm,KATRINEHOLM,16.18368,58.99896,,AIR,Carbon dioxide (CO2) excluding biomass,1260000.0,
2026/02/13,Norway,2007,3.0,Mineral industry,3(a),NO.EEA/0000.0043.02.FACILITY,Volve,Stavanger,1.9297,58.4371834,,AIR,Nitrogen oxides (NOX),250000.0,
2026/02/13,Denmark,2008,1.0,Energy sector,1(c),DK.CAED/000106201.FACILITY,H.C. Ørsted Værket,København SV,12.557639743126568,55.65735552062659,,AIR,Nitrous oxide (N2O),13100.0,
2026/02/13,Norway,2008,2.0,Production and processing of metals,2(e)(i),NO.EEA/1424.0004.01.FACILITY,"Hydro Aluminium, Årdal Metallverk",Øvre Årdal,7.82489,61.311573,,AIR,Sulphur oxides (SOX),240000.0,
2026/02/13,Sweden,2013,6.0,Paper and wood production and processing,6(a),SE.CAED/10022299.Facility,"SCA Massa, Östrands massafabrik",TIMRÅ,17.33031,62.47519,,AIR,Ammonia (NH3),91100.0,
2026/02/13,Norway,2011,1.0,Energy sector,1(a),NO.EEA/0704.0064.01.FACILITY,"Esso Norge, Slagentangen",Tolvsrød,10.5136118,59.3211441,,AIR,Non-methane volatile organic compounds (NMVOC),499000.0,
2026/02/13,Denmark,2007,1.0,Energy sector,1(b),DK.EEA/1275.FACILITY,"Dansk Shell A/S, Skanseodden",Fredericia,9.76417448396166,55.5579005917452,,AIR,Non-methane volatile organic compounds (NMVOC),4000000.0,
2026/02/13,Sweden,2010,6.0,Paper and wood production and processing,6(a),SE.CAED/10017446.Facility,Nymölla bruk,NYMÖLLA,14.47983,56.04379,,AIR,Carbon monoxide (CO),1270000.0,
2026/02/13,Denmark,2024,1.0,Energy sector,1(c),DK.CAED/000106181.FACILITY,Avedøreværket,Hvidovre,12.48152777031473,55.60399886511819,,AIR,Non-methane volatile organic compounds (NMVOC),110953.0,
2026/02/13,Norway,2007,2.0,Production and processing of metals,2(b),NO.EEA/1833.0034.01.FACILITY,Celsa Armeringsstål AS,Mo i Rana,14.1576023,66.31329,,AIR,Cadmium and compounds (as Cd),61.0,
2026/02/13,Denmark,2022,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),DK.CAED/000098610.FACILITY,Nordic Sugar A/S Nykøbing,Nykøbing F,11.876688067294022,54.762222129364574,,AIR,Particulate matter (PM10),5444.0,
2026/02/13,Sweden,2011,1.0,Energy sector,1(c),SE.CAED/10020777.Facility,"Navirum Energi AB, Åbyverket",ÖREBRO,15.1783,59.26523,,AIR,Nitrogen oxides (NOX),155000.0,
2026/02/13,Denmark,2023,1.0,Energy sector,1(c),DK.CAED/000082948.FACILITY,Ørsted Asnæsværket,Kalundborg,11.079610019681116,55.659724727218695,,AIR,Non-methane volatile organic compounds (NMVOC),9599.618,
2026/02/13,Norway,2015,3.0,Mineral industry,3(a),NO.EEA/0000.0040.02.FACILITY,Grane,Stavanger,2.485774,59.1646233,,AIR,Methane (CH4),249000.0,
2026/02/13,Sweden,2023,6.0,Paper and wood production and processing,6(a),SE.CAED/10024718.Facility,SCA Munksunds pappersbruk,PITEÅ,21.50386,65.27232,,AIR,Nitrous oxide (N2O),17375.8,
2026/02/13,Denmark,2022,1.0,Energy sector,1(c),DK.CAED/000104665.FACILITY,"Ørsted Bioenergy & Thermal Power A/S, Studstrupvær",Skødstrup,10.34353597045722,56.25139187561966,,AIR,Non-methane volatile organic compounds (NMVOC),53942.954,
2026/02/13,Norway,2015,2.0,Production and processing of metals,2(e)(i),NO.EEA/1224.0008.01.FACILITY,Sør-Norge Aluminium,Husnes,5.768265,59.86813,,AIR,Nickel and compounds (as Ni),325.0,
2026/02/13,Norway,2013,4.0,Chemical industry,4(c),NO.EEA/0805.0039.01.FACILITY,"Yara Norge, Yara Porsgrunn",Porsgrunn,9.621395,59.1204567,,AIR,Ammonia (NH3),347000.0,
2026/02/13,Sweden,2016,2.0,Production and processing of metals,2(b),SE.CAED/10021812.Facility,"Outokumpu Stainless AB, Avesta",AVESTA,16.18031,60.13507,,AIR,Mercury and compounds (as Hg),19.0,
2026/02/13,Sweden,2015,5.0,Waste and wastewater management,5(b),SE.CAED/10018458.Facility,Kristinehedsverket,HALMSTAD,12.90604,56.69214,,AIR,Carbon dioxide (CO2),191000000.0,
2026/02/13,Denmark,2010,3.0,Mineral industry,3(c)(i),DK.CAED/000105786.FACILITY,Aalborg Portland A/S,Aalborg Øst,9.972783690408685,57.0632413325794,,AIR,Carbon monoxide (CO),1110000.0,
2026/02/13,Sweden,2018,1.0,Energy sector,1(c),SE.CAED/10014983.Facility,Kraftvärmeverket i Linköping,LINKÖPING,15.62498,58.41941,,AIR,Nitrous oxide (N2O),13000.0,
2026/02/13,Sweden,2012,1.0,Energy sector,1(c),SE.CAED/10017848.Facility,"Västhamnsverket, (VHV)",HELSINGBORG,12.69391,56.03393,,AIR,Nitrogen oxides (NOX),130000.0,
2026/02/13,Sweden,2012,3.0,Mineral industry,3(e),SE.EEA/1380-136.FACILITY,Pilkington Floatglas AB,HALMSTAD,12.9366309,56.6366085,,AIR,Nitrogen oxides (NOX),460000.0,
2026/02/13,Sweden,2014,6.0,Paper and wood production and processing,6(a),SE.CAED/10022175.Facility,Vallviks Bruk,VALLVIK,17.18282,61.18825,,AIR,Nitrogen oxides (NOX),355000.0,
2026/02/13,Sweden,2009,7.0,Intensive livestock production and aquaculture,7(a)(iii),SE.CAED/10021234.Facility,Mycklinge Lantbruk AB,VÄSTERÅS,16.68023,59.67695,,AIR,Ammonia (NH3),17000.0,
2026/02/13,Norway,2009,2.0,Production and processing of metals,2(e)(i),NO.EEA/1563.0008.01.FACILITY,"Hydro Aluminium, Sunndal",Sunndalsøra,8.553916,62.6805153,,AIR,Carbon dioxide (CO2) excluding biomass,530000000.0,
2026/02/13,Denmark,2021,4.0,Chemical industry,4(e),DK.CAED/000106235.FACILITY,"LEO PHARMA A/S, Ballerup",Ballerup,12.39372311565619,55.72676756990059,,AIR,Hydrochlorofluorocarbons (HCFCs),0.0,
2026/02/13,Sweden,2007,6.0,Paper and wood production and processing,6(a),SE.CAED/10020871.Facility,Aspa Pulp AB,Aspa Bruk,14.80669,58.75529,,AIR,Ammonia (NH3),47000.0,
2026/02/13,Norway,2010,2.0,Production and processing of metals,2(e)(i),NO.EEA/1003.0009.01.FACILITY,"Alcoa aluminium, Lista",Farsund,6.783232,58.07307,,AIR,Fluoranthene,2410.0,
2026/02/13,Denmark,2020,5.0,Waste and wastewater management,5(a),DK.CAED/000105733.FACILITY,Fortum Waste Solutions A/S,Nyborg,10.813663958426533,55.30361417134788,,AIR,Carbon dioxide (CO2),160000000.0,
2026/02/13,Sweden,2015,6.0,Paper and wood production and processing,6(a),SE.CAED/10022227.Facility,Iggesunds Bruk,IGGESUND,17.09807,61.63863,,AIR,Nitrous oxide (N2O),23300.0,
2026/02/13,Norway,2016,2.0,Production and processing of metals,2(e)(i),NO.EEA/1833.0007.01.FACILITY,Ferroglobe Mangan Norge AS,Mo i Rana,14.1634941,66.31256,,AIR,Naphthalene,181.0,
2026/02/13,Sweden,2013,6.0,Paper and wood production and processing,6(a),SE.CAED/10018676.Facility,Södra Cell Värö,VÄRÖBACKA,12.17193,57.22166,,AIR,Carbon dioxide (CO2) excluding biomass,4870000.0,
2026/02/13,Norway,2012,2.0,Production and processing of metals,2(b),NO.EEA/1833.0034.01.FACILITY,Celsa Armeringsstål AS,Mo i Rana,14.1576023,66.31329,,AIR,Fluoranthene,0.69,
2026/02/13,Norway,2007,2.0,Production and processing of metals,2(e)(i),NO.EEA/1833.0035.01.FACILITY,Elkem Rana AS,Mo i Rana,14.16755,66.31336,,AIR,Sulphur oxides (SOX),561000.0,
2026/02/13,Norway,2013,2.0,Production and processing of metals,2(e)(i),NO.EEA/1003.0009.01.FACILITY,"Alcoa aluminium, Lista",Farsund,6.783232,58.07307,,AIR,Carbon dioxide (CO2),162000000.0,
2026/02/13,Sweden,2011,6.0,Paper and wood production and processing,6(a),SE.CAED/10022356.Facility,"SCA Massa AB, Ortvikens massafabrik",SUNDSVALL,17.36212,62.39497,,AIR,Nitrous oxide (N2O),12200.0,
2026/02/13,Sweden,2007,3.0,Mineral industry,3(e),SE.CAED/10019104.Facility,Ardagh Glass Limmared AB,LIMMARED,13.35444,57.54161,,AIR,Nitrogen oxides (NOX),136000.0,
2026/02/13,Sweden,2016,6.0,Paper and wood production and processing,6(a),SE.CAED/10022449.Facility,Mondi Dynäs AB,VÄJA,17.7151,62.97543,,AIR,Nitrous oxide (N2O),11700.0,
2026/02/13,Denmark,2020,1.0,Energy sector,1(a),DK.CAED/000112739.FACILITY,Crossbridge Energy Fredericia A/S,Fredericia,9.7524233697535,55.5912278550192,,AIR,Non-methane volatile organic compounds (NMVOC),1053000.0,
2026/02/13,Denmark,2019,5.0,Waste and wastewater management,5(b),DK.CAED/000109842.FACILITY,Hammel Fjernvarme A M B A,Hammel,9.859986250687792,56.2384452823877,,AIR,PCDD + PCDF (dioxins + furans) (as Teq),0.0,
2026/02/13,Denmark,2016,,,,DK.CAED/000058387.FACILITY,Jens Axel Sørensen,Ølgod,8.578221966372848,55.786748012677954,,AIR,Ammonia (NH3),19500.0,
2026/02/13,Denmark,2022,7.0,Intensive livestock production and aquaculture,7(a)(ii),DK.CAED/000069574.FACILITY,Gårdejer Niels Åge Virenfeldt Nørager,Havndal,10.279189579137231,56.66469854189595,,AIR,Ammonia (NH3),15218.443,
2026/02/13,Norway,2010,2.0,Production and processing of metals,2(e)(i),NO.EEA/1563.0008.01.FACILITY,"Hydro Aluminium, Sunndal",Sunndalsøra,8.553916,62.6805153,,AIR,Nickel and compounds (as Ni),278.0,
2026/02/13,Sweden,2017,6.0,Paper and wood production and processing,6(a),SE.CAED/10017446.Facility,Nymölla bruk,NYMÖLLA,14.47983,56.04379,,AIR,Ammonia (NH3),17600.0,
2026/02/13,Denmark,2021,5.0,Waste and wastewater management,5(d),DK.CAED/000104750.FACILITY,Vestfyns Affalds og Deponeringsanlæg I/S §60 selsk,Middelfart,9.825179250121924,55.50721329915387,,AIR,Non-methane volatile organic compounds (NMVOC),0.2349,
2026/02/13,Norway,2016,3.0,Mineral industry,3(g),NO.EEA/0228.0004.01.FACILITY,Leca Norge AS avd. Rælingen,Nordby,11.1121426,59.88635,,AIR,Nitrogen oxides (NOX),129000.0,
2026/02/13,Denmark,2020,,,,DK.CAED/000062315.FACILITY,Faxe Kalk - Ovnanlæg,Faxe,12.134319381054956,55.24431922560357,,AIR,Sulphur oxides (SOX),14.0,
2026/02/13,Denmark,2023,1.0,Energy sector,1(c),DK.CAED/000104665.FACILITY,"Ørsted Bioenergy & Thermal Power A/S, Studstrupvær",Skødstrup,10.34353597045722,56.25139187561966,,AIR,Nitrogen oxides (NOX),257222.35,
2026/02/13,Sweden,2012,2.0,Production and processing of metals,2(a),SE.CAED/10024885.Facility,LKAB - Kirunagruvan,KIRUNA,20.19092,67.84939,,AIR,PCDD + PCDF (dioxins + furans) (as Teq),0.00012,
2026/02/13,Norway,2017,3.0,Mineral industry,3(a),NO.EEA/0000.0012.01.FACILITY,Heimdal,Stavanger,2.227158,59.5735626,,AIR,Nitrogen oxides (NOX),419000.0,
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,5(b),DK.CAED/000105324.FACILITY,"Kredsløb, Affaldsenergi A/S",Aarhus N,10.157105017075976,56.22760187938795,,AIR,Nitrogen oxides (NOX),195691.0,
2026/02/13,Denmark,2024,1.0,Energy sector,1(c),DK.CAED/000082980.FACILITY,Verdo Produktion A/S,Randers NØ,10.04739991097117,56.45801425221483,,AIR,Sulphur oxides (SOX),1103.0,
2026/02/13,Sweden,2012,6.0,Paper and wood production and processing,6(a),SE.CAED/10022449.Facility,Mondi Dynäs AB,VÄJA,17.7151,62.97543,,AIR,Nitrous oxide (N2O),11800.0,
2026/02/13,Sweden,2014,1.0,Energy sector,1(a),SE.CAED/10019434.Facility,Preem  AB Preemraff Göteborg,GÖTEBORG,11.82119,57.71094,,AIR,Benzene,33000.0,
2026/02/13,Denmark,2021,3.0,Mineral industry,3(f),DK.CAED/000105648.FACILITY,ROCKWOOL Danmark A/S - Hobro,Hobro,9.841398786843724,56.71652011001657,,AIR,Arsenic and compounds (as As),0.0,
2026/02/13,Sweden,2015,2.0,Production and processing of metals,2(b),SE.CAED/10022145.Facility,Alleima Tube AB,SANDVIKEN,16.79534,60.6167,,AIR,Fluorine and inorganic compounds (as HF),33000.0,
2026/02/13,Denmark,2008,3.0,Mineral industry,3(g),DK.EEA/1966.FACILITY,PIPERS TEGLVÆRKER A/S             GANDRUP TEGLVÆRK,Gandrup,10.1707986151529,57.0626254741342,,AIR,Fluorine and inorganic compounds (as HF),12200.0,
2026/02/13,Norway,2009,3.0,Mineral industry,3(a),NO.EEA/0000.0078.01.FACILITY,Sleipner Øst,Stavanger,1.90703,58.36666,,AIR,Nitrogen oxides (NOX),2470000.0,
2026/02/13,Denmark,2023,7.0,Intensive livestock production and aquaculture,7(a)(iii),DK.CAED/000111768.FACILITY,Albert  Damgaard,Ranum,9.194459300022228,56.89433458842155,,AIR,Ammonia (NH3),13785.917,
2026/02/13,Sweden,2016,1.0,Energy sector,1(c),SE.CAED/10023763.Facility,Dåva kraftvärmeverk,UMEÅ,20.41062,63.8685,,AIR,Carbon dioxide (CO2) excluding biomass,76300000.0,
2026/02/13,Sweden,2011,1.0,Energy sector,1(a),SE.CAED/10019434.Facility,Preem  AB Preemraff Göteborg,GÖTEBORG,11.82119,57.71094,,AIR,Methane (CH4),328000.0,
2026/02/13,Norway,2015,2.0,Production and processing of metals,2(d),NO.EEA/0819.0009.01.FACILITY,Ulefos Jernværk AS,Ulefoss,9.260228,59.2848053,,AIR,Phenols (as total C),14.0,
2026/02/13,Sweden,2023,7.0,Intensive livestock production and aquaculture,7(a)(ii),SE.CAED/10017750.Facility,Dalby Hill,DALBY,13.38991,55.66173,,AIR,Ammonia (NH3),10332.0,
2026/02/13,Denmark,2013,1.0,Energy sector,1(c),DK.CAED/000106193.FACILITY,"Ørsted Bioenergy & Thermal Power A/S,Esbjergværket",Esbjerg,8.45534222038491,55.45631964018969,,AIR,Nitrogen oxides (NOX),691000.0,
2026/02/13,Sweden,2023,1.0,Energy sector,1(c),SE.CAED/10014262.Facility,BRISTAVERKET,SIGTUNA,17.86174,59.60967,,AIR,Nitrogen oxides (NOX),133277.0,
2026/02/13,Sweden,2007,5.0,Waste and wastewater management,5(b),SE.CAED/10014627.Facility,Idbäckens Kraftvärmeverk,NYKÖPING,17.0011,58.74324,,AIR,Carbon dioxide (CO2) excluding biomass,2600000.0,
2026/02/13,Sweden,2008,1.0,Energy sector,1(c),SE.CAED/10020777.Facility,"Navirum Energi AB, Åbyverket",ÖREBRO,15.1783,59.26523,,AIR,Carbon dioxide (CO2) excluding biomass,112000.0,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(b),DK.CAED/000105461.FACILITY,I/S Amager Ressourcecenter,København S,12.619182903975656,55.684214425328406,,AIR,Carbon monoxide (CO),13306.0,
2026/02/13,Sweden,2008,2.0,Production and processing of metals,2(a),SE.CAED/10024886.Facility,LKAB - Svappavaaragruvan Leveäniemi,Svappavaara,21.01035,67.63903,,AIR,Particulate matter (PM10),785000.0,
2026/02/13,Norway,2014,3.0,Mineral industry,3(c)(i),NO.EEA/1850.0002.01.FACILITY,Norcem Kjøpsvik,Kjøpsvik,16.3739433,68.09417,,AIR,Total organic carbon(as total C or COD/3) (TOC),4650.0,
2026/02/13,Norway,2014,3.0,Mineral industry,3(a),NO.EEA/0000.0009.01.FACILITY,Snorre,Stavanger,2.142531,61.448822,,AIR,Carbon dioxide (CO2),479000000.0,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(b),DK.CAED/000073920.FACILITY,Frederikshavn Forsyning A/S,Frederikshavn,10.482662673156492,57.45821428391023,,AIR,Nitrogen oxides (NOX),89570.0,
2026/02/13,Denmark,2014,3.0,Mineral industry,3(c)(i),DK.CAED/000105786.FACILITY,Aalborg Portland A/S,Aalborg Øst,9.972783690408685,57.0632413325794,,AIR,Particulate matter (PM10),91000.0,
2026/02/13,Sweden,2015,2.0,Production and processing of metals,2(e)(i),SE.CAED/10023940.Facility,Rönnskärsverken,SKELLEFTEHAMN,21.26869,64.6681,,AIR,Mercury and compounds (as Hg),23.0,
2026/02/13,Sweden,2017,2.0,Production and processing of metals,2(a),SE.CAED/10024476.Facility,LKAB - Malmbergsgruvan,Malmberget,20.70867,67.19643,,AIR,PCDD + PCDF (dioxins + furans) (as Teq),0.00041,
2026/02/13,Sweden,2012,5.0,Waste and wastewater management,5(f),SE.CAED/10014161.Facility,KÄPPALAVERKET,LIDINGÖ,18.22933,59.35623,,AIR,Nitrous oxide (N2O),22000.0,
2026/02/13,Sweden,2021,2.0,Production and processing of metals,2(e)(i),SE.CAED/10023940.Facility,Rönnskärsverken,SKELLEFTEHAMN,21.26869,64.6681,,AIR,Arsenic and compounds (as As),101.0,
2026/02/13,Denmark,2022,2.0,Production and processing of metals,2(f),DK.CAED/000071221.FACILITY,Dan-Color A/S,Them,9.580678974924156,56.09632193422114,,AIR,Carbon dioxide (CO2),929073.0,
2026/02/13,Sweden,2016,2.0,Production and processing of metals,2(e)(i),SE.CAED/10023940.Facility,Rönnskärsverken,SKELLEFTEHAMN,21.26869,64.6681,,AIR,Arsenic and compounds (as As),211.0,
